timestamp,algorithm,structure,data_type,distribution,size,iterations,iteration_id,duration_us,min_us,avg_us,max_us,status
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,8,341162,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,9,343602,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,10,346013,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,11,341541,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,12,340755,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,13,342161,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,14,341939,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,15,340333,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,16,341329,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,17,341403,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,18,341069,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,19,342235,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,20,343174,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,21,341108,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,22,341515,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,23,342577,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,24,341771,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,25,344994,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,26,341553,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,27,340998,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,28,345151,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,29,350750,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,30,347746,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,31,347335,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,32,342059,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,33,344971,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,34,344955,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,35,342223,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,36,344655,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,37,343865,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,38,346269,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,39,342217,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,40,344657,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,41,343419,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,42,340527,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,43,340733,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,44,341751,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,45,338748,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,46,336656,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,47,339167,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,48,342639,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,49,343433,336656,343424.82,366143,OK
2026-05-11 17:22:34,cocktail,array,int,random,10000,50,50,342239,336656,343424.82,366143,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,1,90609,82932,86152.64,90609,OK
